Title,Monthly sales,Sales,Monthly revenue,Revenue,LQS,Price,Category,Shop,BSR Category (%),BSR Category,Conversion rate,Creator,Product creation era,Views,Video,URL,Tag count,Tags,Review rate,Reviews,Review score,Production partners,Processing time,Min processing time,Max processing time,Personalization required,Creation date,Favorites,Listing type,Listing age (days),Vintage,Supply item,Personalizable,Image count,Free US shipping
"2MM Petite Diamond Wedding Band- 14K White Gold Ring- Moissanite Wedding Ring- Promise Ring- Delicate Classic Simple Bridal Wedding Band","0","3","$101","$3765","58","$1255.00","Jewelry","Aquamarise","0.0","NaN","0.33%","Shop owner","Made to Order","916","Yes","https://www.etsy.com/listing/1260462124/2mm-petite-diamond-wedding-band-14k","13","14k white gold band,diamond wedding band,moissanite band,half eternity band,simple wedding band,personalized jewelry,14k solid gold ring,dainty promise ring,diamond ring gift,GIFTS FOR HER,GIFTS FOR MOM,GIFT FOR WIFE,PROMISE RING FOR HER","33.33%","1","5.00","None","18.00 days","12 days","24 days","Yes","25 Tem, 2022","49","Physical","1140","No","No","Yes","7","Yes",
"Moissanite Engagement Ring in 14K White Gold Petite Twisted Vine Cushion Unique Promise Ring Custom Handcrafted Ring Anniversary Gift","0","12","$442","$16740","42","$1395.00","Jewelry","Aquamarise","0.0","NaN","0.99%","Shop owner","Made to Order","1212","Yes","https://www.etsy.com/listing/1266437459/moissanite-engagement-ring-in-14k-white","13","Moissanite ring,engagement ring,twisted vine ring,cushion cut ring,diamond ring for her,custom ring for her,14k white gold ring,14k solid gold ring,dainty promise ring,PROMISE RING FOR HER,minimalist ring,certified moissanite,aquamarise ring","0.00%","0","0.00","None","18.00 days","12 days","24 days","Yes","11 Tem, 2022","42","Physical","1155","No","No","Yes","5","Yes",
"Petite Chevron Diamond Wedding Band- 14K White Gold Ring- Curved V Wedding Band- Contour Diamond Ring- Matching Stacking Anniversary Rings","0","19","$270","$18905","47","$995.00","Jewelry","Aquamarise","0.0","NaN","0.22%","Shop owner","Made to Order","8641","No","https://www.etsy.com/listing/741740942/petite-chevron-diamond-wedding-band-14k","13","14k White Gold Ring,Curved Wedding Band,Chevron Wedding Band,Matching band,anniversary band,custom wedding band,14k solid gold ring,STACKABLE RING,Diamond Wedding ring,dainty minimalist,Unique gemstone ring,GIFT FOR WIFE,PROMISE RING FOR HER","31.58%","6","4.80","None","18.00 days","12 days","24 days","Yes","22 Kas, 2019","421","Physical","2116","No","No","Yes","6","Yes",
"Evelyn Moissanite Engagement Ring- 14K White Gold Oval Cut Moissanite Ring- Vintage Simulated Diamond Engagement Ring- Promise Bridal Ring","0","15","$454","$17175","47","$1145.00","Jewelry","Aquamarise","0.0","NaN","0.64%","Shop owner","Made to Order","2334","Yes","https://www.etsy.com/listing/1267644619/evelyn-moissanite-engagement-ring-14k","13","Moissanite ring,engagement ring,anniverasary gift,genuine moissanite,marquise band,Unique gemstone ring,14k white gold ring,14k solid gold ring,dainty promise ring,custom ring for her,GIFTS FOR MOM,PROMISE RING FOR HER,Mother's Day Gift","0.00%","0","0.00","None","18.00 days","12 days","24 days","Yes","13 Tem, 2022","78","Physical","1153","No","No","Yes","5","Yes",
"Vintage Diamond Wedding Band in 14K Solid Yellow Gold- Milgrain Design Moissanite Band- Art Deco Antique Matching Band- Wedding Gift For Her","0","23","$350","$24035","53","$1045.00","Jewelry","Aquamarise","0.0","NaN","0.50%","Member of the shop","Made to Order","4578","Yes","https://www.etsy.com/listing/766975781/vintage-diamond-wedding-band-in-14k","13","Diamond Wedding Band,Milgrain Band,Natural diamond Ring,Art Deco Band,14k solid gold ring,custom diamond ring,PROMISE RING FOR HER,vintage wedding ring,antique ring women,gold rings women,anniversary gift,14k yellow gold ring,moissanite ring","30.43%","7","5.00","None","18.00 days","12 days","24 days","Yes","03 Oca, 2020","208","Physical","2075","No","No","Yes","5","Yes",
"Kite Flat Rose Gold Mens Wedding Band- 5mm 14K Rose Gold Vermeil Ring- Simple Polished Mens Ring- Unique Kite Ring for Him- Ring Engraving","0","10","$43","$1090","63","$109.00","Jewelry","Aquamarise","0.0","NaN","0.79%","Shop owner","Made to Order","1263","Yes","https://www.etsy.com/listing/1532178159/kite-flat-rose-gold-mens-wedding-band","13","Couples wedding band,Matching ring set,personalized ring,mens wedding band,5mm wedding ring,unique ring for him,kite ring set,man rose gold ring,wedding ring for him,mens kite ring,simple ring for him,gifts for him,anniversary gift","30.00%","3","5.00","None","4.00 days","3 days","5 days","No","27 Tem, 2023","45","Physical","773","No","No","Yes","8","Yes",
"Kite Galaxy Sandstone Ring Set for Women- 14K Rose Gold Vermeil Unique Goldstone Engagement Ring Set- Promise Ring For Her Orion Nebula Ring","1","29","$132","$2755","58","$95.00","Jewelry","Aquamarise","0.0","NaN","0.47%","Shop owner","Made to Order","6124","Yes","https://www.etsy.com/listing/1613410144/kite-galaxy-sandstone-ring-set-for-women","13","galaxy gemstone ring,blue sandstone ring,rose gold ring women,bridal ring set,gothic ring set,outer space ring,coffin kite ring set,her engagement ring,unique promise ring,unique wedding ring,anniversary gift,gifts for her,Custom Ring for Her","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","05 Ara, 2023","466","Physical","642","No","No","Yes","6","Yes",
"Art Deco Emerald Ring- 14K Rose Gold Vermeil Ring- Asscher Cut Engagement Ring- Promise Ring- May Birthstone Ring- Bezel Ring- Gift For Her","1","45","$69","$3555","63","$79.00","Jewelry","Aquamarise","0.0","NaN","0.78%","Shop owner","","5736","Yes","https://www.etsy.com/listing/1015839092/art-deco-emerald-ring-14k-rose-gold","13","engagement ring,may birthstone,alternative ring,hexagon emerald ring,PERSONALIZED JEWELRY,STATEMENT RING,dainty promise ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PERSONALIZED GIFTS,PROMISE RING FOR HER,Mother's Day Gift","31.11%","14","4.80","None","4.00 days","3 days","5 days","No","02 Haz, 2021","467","Physical","1558","No","No","Yes","6","Yes",
"Aquamarine & Moonstone Ring For Women 925 Sterling Silver Unique Engagement Ring- Promise Ring- March / June Birthstone Jewelry Gift For Her","1","23","$94","$2185","58","$95.00","Jewelry","Aquamarise","0.0","NaN","0.56%","Shop owner","Made to Order","4109","Yes","https://www.etsy.com/listing/1557547318/aquamarine-moonstone-ring-for-women-925","13","Natural Aquamarine,Rainbow Moonstone,Dainty Promise Ring,Engagement Ring,Anniversary Gift,Birthday Gifts,Silver Ring Women,Personalized Ring,Gift For Her Ring,Multi-Stone Rings,2 birthstone ring,Her Engagement Ring,3 stone ring","30.43%","7","5.00","None","4.00 days","3 days","5 days","No","21 Eyl, 2023","379","Physical","718","No","No","Yes","6","Yes",
"Celtic Hexagon Morganite Ring Set For Woman- 14K Rose Gold Vermeil Vintage Engagement Ring- Unique Promise Ring- Anniversary Gift For Her","1","19","$87","$1995","63","$105.00","Jewelry","Aquamarise","0.0","NaN","0.41%","Shop owner","Made to Order","4608","Yes","https://www.etsy.com/listing/1582630133/celtic-hexagon-morganite-ring-set-for","13","Morganite ring,Pink gemstone ring,rose gold ring woman,her engagement ring,dainty promise ring,hexagon ring set,alternative bridal,wedding ring set,statement rings,unique gemstone ring,anniversary gift,blush pink ring set,gifts for her","31.58%","6","5.00","None","4.00 days","3 days","5 days","No","06 Eki, 2023","409","Physical","702","No","No","Yes","7","Yes",
"Vintage Aquamarine Engagement Ring in 925 Sterling Silver- Round Cut Dainty Promise Ring- March Birthstone Jewelry- Anniversary Gift For Her","4","120","$345","$10680","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.53%","Shop owner","Made to Order","22504","Yes","https://www.etsy.com/listing/1395370430/vintage-aquamarine-engagement-ring-in","13","natural aquamarine,aquamarine ring,STATEMENT RING,Promise ring for her,her engagement ring,something blue,MINIMALIST JEWELRY,GIFTS FOR HER,sterling silver ring,women silver ring,march birthstone,round cut engagement,fantasy inspired","30.83%","37","4.80","None","4.00 days","3 days","5 days","No","03 %u015Eub, 2023","1363","Physical","947","No","No","Yes","7","Yes",
"Eva Natural Fluorite Ring- 925 Sterling Silver Vintage Engagement Ring For Woman- Unique Promise Ring Anniversary Birthday Gift For Her","1","29","$55","$2581","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.27%","Shop owner","Made to Order","10657","Yes","https://www.etsy.com/listing/1108574481/eva-natural-fluorite-ring-925-sterling","13","natural fluorite,purple gemstone,stacking ring set,ring for women,Fluorite ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PERSONALIZED GIFTS,BIRTHDAY GIFT,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","31.03%","9","4.90","None","4.00 days","3 days","5 days","No","25 Eki, 2021","1048","Physical","1413","No","No","Yes","5","Yes",
"Natural Amethyst & Fire Opal Engagement Ring For Women- Sterling Silver Teardrop Galaxy Amethyst Promise Ring- February/ October Birthstone","1","13","$84","$1235","47","$95.00","Jewelry","Aquamarise","0.0","NaN","0.91%","Shop owner","Made to Order","1428","Yes","https://www.etsy.com/listing/1743399439/natural-amethyst-fire-opal-engagement","13","Womens Promise Ring,Gifts For Her,handmade jewelry,Fairy Core Jewelry,matching rings,Amethyst and opal,amethyst ring,unique promise ring,teardrop rings women,925 sterling silver,galaxy fire opal,Outer space ring,Purple gemstone ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","06 Haz, 2024","96","Physical","459","No","No","Yes","6","Yes",
"Natural Citrine Ring Set in 925 Sterling Silver Ring- Unique Dainty Oval Engagement Ring or Promise Ring November Birthstone- Gift For Her","1","49","$83","$4361","63","$89.00","Jewelry","Aquamarise","0.0","NaN","1.02%","Shop owner","Made to Order","4782","Yes","https://www.etsy.com/listing/996474192/natural-citrine-ring-set-in-925-sterling","13","citrine ring set,natural citrine,oval citrine ring,engagement ring,stacking ring set,November birthstone,dainty promise ring,PERSONALIZED GIFT,GIFTS FOR HER,PERSONALIZED RING,PROMISE RING FOR HER,citrine ring women,sterling silver ring","30.61%","15","5.00","None","4.00 days","3 days","5 days","No","29 Nis, 2021","343","Physical","1593","No","No","Yes","4","Yes",
"Blue Sapphire Ring- Hexagon Ring-Genuine Sterling Silver Ring- Split Band - Engagement Promise Ring- September Birthstone Ring- Gift For Her","0","36","$41","$3204","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.70%","Member of the shop","2010 - 2019","5179","Yes","https://www.etsy.com/listing/682586900/blue-sapphire-ring-hexagon-ring-genuine","13","Natural Sapphire,Birthstone Ring,September Birthstone,Something Blue,Hexagon Ring,Gift For Her,blue sapphire ring,her engagement ring,split shank ring,STATEMENT RING,GIFTS FOR HER,PROMISE RING FOR HER,handmade jewelry","30.56%","11","5.00","None","4.00 days","3 days","5 days","No","05 Nis, 2019","423","Physical","2348","No","No","Yes","7","Yes",
"Petite Twisted Vine Diamond Wedding Band in 14K Solid Yellow Gold Wedding Ring- Custom Matching Wedding Band Dainty Ring- Gift For Her","1","94","$1480","$102930","53","$1095.00","Jewelry","Aquamarise","0.0","NaN","0.54%","Shop owner","Made to Order","17531","Yes","https://www.etsy.com/listing/745466216/petite-twisted-vine-diamond-wedding-band","13","twisted wedding band,stacking band,moissanite band,custom wedding band,dainty promise ring,14k yellow gold band,14k solid gold ring,GIFTS FOR HER,GIFT FOR WIFE,CRYSTAL JEWELRY,PERSONALIZED GIFTS,PROMISE RING FOR HER,Custom Ring for Her","30.85%","29","5.00","None","18.00 days","12 days","24 days","Yes","05 Ara, 2019","673","Physical","2104","No","No","Yes","5","Yes",
"Hexagon Green Moss Agate Ring Set For Women 14K Rose Gold Vermeil Natural Agate Engagement Ring Dainty Promise Ring Anniversary Gift For Her","1","23","$81","$2185","68","$95.00","Jewelry","Aquamarise","0.0","NaN","1.29%","Shop owner","Made to Order","1787","Yes","https://www.etsy.com/listing/1479515262/hexagon-green-moss-agate-ring-set-for","13","green moss agate,green agate ring,engagement ring,birthday gift,October birthstone,Dainty promise ring,hexagon cut ring set,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,EVERYDAY JEWELRY,CRYSTAL JEWELRY,GIFT FOR WIFE","30.43%","7","5.00","None","4.00 days","3 days","5 days","No","31 May, 2023","141","Physical","831","No","No","Yes","8","Yes",
"Oval Morganite Engagement Ring in Sterling Silver - Dainty Promise Ring for Women - Anniversary or Birthday Gift for Her Elegant & Timeless","6","522","$553","$46458","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.73%","Shop owner","Made to Order","71878","Yes","https://www.etsy.com/listing/646946133/oval-morganite-engagement-ring-in","13","Engagement Ring,Gift For Her,Anniversary Gift,peach Morganite Ring,Promise ring for her,PERSONALIZED JEWELRY,STATEMENT RING,handmade jewelry,non traditional ring,oval morganite ring,silver rings women,morganite ring women,halo oval ring","30.84%","161","4.90","None","4.00 days","3 days","5 days","No","27 Eyl, 2018","3302","Physical","2538","No","No","Yes","6","Yes",
"Green Moss Agate & Gold Leaf Men's Wedding Band- Gold Tungsten Carbide 8mm Comfort Fit Ring- Nature Wedding Ring- Anniversary Gift For Him","1","10","$129","$1450","53","$145.00","Jewelry","Aquamarise","0.0","NaN","0.33%","Shop owner","Made to Order","3058","Yes","https://www.etsy.com/listing/1803322165/green-moss-agate-gold-leaf-mens-wedding","13","man moss agate ring,woman wedding band,man engagement ring,moss agate man,mens wedding band,man tungsten ring,unique gifts for him,anniversary gift,boyfriend gifts,Custom Ring for Her,gold moss agate ring,nature inspired band,moss wedding band","30.00%","3","5.00","None","4.00 days","3 days","5 days","No","01 Eki, 2024","215","Physical","341","No","No","Yes","3","Yes",
"Teardrop Alexandrite Necklace- Sterling Silver Teal & Purple Gemstone Double Halo Teardrop Necklace June Birthstone Anniversary Gift For Her","0","26","$41","$2470","53","$95.00","Weddings","Aquamarise","0.0","NaN","0.93%","Shop owner","Made to Order","2803","No","https://www.etsy.com/listing/873568051/teardrop-alexandrite-necklace-sterling","13","Alexandrite necklace,natural alexandrite,June birthstone,color changing stone,birthday gift,birthstone necklace,925 silver necklace,DAINTY NECKLACE,MINIMALIST NECKLACE,necklace for women,GIFTS FOR HER,GIFTS FOR MOM,GIFT FOR WIFE","30.77%","8","5.00","None","4.00 days","3 days","5 days","No","19 Eyl, 2020","253","Physical","1814","No","No","No","5","Yes",
"Vintage Ruby Engagement Ring For Women 14K Yellow Gold Vermeil Red Gemstone Unique Promise Ring For Her- July Birthstone Statement Rings","0","6","$24","$534","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.23%","Shop owner","Made to Order","2597","Yes","https://www.etsy.com/listing/1585526728/vintage-ruby-engagement-ring-for-women","13","vintage ruby rings,red ruby ring woman,gold ruby ring,Red gemstone ring,her engagement ring,dainty promise ring,art deco engagement,woman gold rings,handmade jewelry usa,anniversary gift,gifts for her,antique rings,red ruby gold ring","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","30 Eki, 2023","143","Physical","678","No","No","Yes","6","Yes",
"Black Fire Opal & Meteorite Couples Ring Set- His and Hers Matching Wedding Band- Rose Gold Tungsten Carbide Matching Unique Promise Ring","0","6","$85","$1350","63","$225.00","Jewelry","Aquamarise","0.0","NaN","0.26%","Shop owner","Made to Order","2336","Yes","https://www.etsy.com/listing/1723667137/black-fire-opal-meteorite-couples-ring","13","Matching ring set,his and hers ring,engagement ring set,wedding ring set,couple wedding band,promise ring set,bridal ring set,black and red ring,black rings woman,opal couples ring,couples ring set,black fire opal ring,rose gold leaf ring","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","30 Nis, 2024","140","Physical","496","No","No","Yes","6","Yes",
"Eva Natural London Blue Topaz Ring- 18K Gold Vermeil Ring- Emerald Cut Topaz Engagement Ring- Promise Ring- November Birthstone Gift For Her","1","68","$106","$6052","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.47%","Shop owner","Made to Order","14402","Yes","https://www.etsy.com/listing/920389517/eva-natural-london-blue-topaz-ring-18k","13","London blue topaz,engagement ring,emerald cut ring,November birthstone,14k yellow gold,teal sapphire ring,Promise ring for her,PERSONALIZED JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,handmade jewelry,summer jewelry","30.88%","21","4.80","None","4.00 days","3 days","5 days","No","08 Ara, 2020","979","Physical","1735","No","No","Yes","5","Yes",
"Opalescent Pink Sapphire Ring Set For Women- Unique Leaf Engagement Ring- 14K Rose Gold Vermeil- Promise Ring For Her- Anniversary Gift Idea","1","10","$61","$890","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.26%","Shop owner","Made to Order","3820","Yes","https://www.etsy.com/listing/1746403137/opalescent-pink-sapphire-ring-set-for","13","GIFTS FOR HER,PROMISE RING FOR HER,Her engagement ring,Outer space ring set,fantasy inspired,fairy core aesthetic,bridal ring set,Opalescent sapphire,Teardrop ring set,Pink sapphire ring,14K rose gold set,rose gold ring women,Feather wedding band","30.00%","3","4.30","None","4.00 days","3 days","5 days","No","12 Haz, 2024","272","Physical","453","No","No","Yes","8","Yes",
"Lavender Sapphire Ring Set- Sterling Silver Star Cut Sapphire Engagement Ring- Fantasy Inspired Promise Ring- Anniversary Gift For Her","2","20","$326","$3100","63","$155.00","Jewelry","Aquamarise","0.0","NaN","0.84%","Shop owner","Made to Order","2372","Yes","https://www.etsy.com/listing/1826984839/lavender-sapphire-ring-set-sterling","13","engagement ring,September birthstone,Dainty promise ring,GIFTS FOR HER,VINTAGE JEWELRY,PROMISE RING FOR HER,fairy core aesthetic,non traditional ring,star light sapphire,star cut sapphire,lavender sapphire,leaf ring set,nature inspired ring","30.00%","6","5.00","None","4.00 days","3 days","5 days","No","16 Kas, 2024","167","Physical","296","No","No","Yes","4","Yes",
"Skye Kite Green Moss Agate Ring in 14K Yellow Gold Vermeil Natural Agate Nature Moss Engagement Ring- Promise Ring- Anniversary Gift For Her","9","299","$1009","$34385","68","$115.00","Jewelry","Aquamarise","0.0","NaN","0.88%","Shop owner","Made to Order","33886","Yes","https://www.etsy.com/listing/1324257748/skye-kite-green-moss-agate-ring-in-14k","13","green moss agate,kite ring set,birthday gift,October birthstone,dainty promise ring,GIFTS FOR HER,GIFT FOR WIFE,PERSONALIZED GIFTS,woman moss agate,her engagement ring,spring court ring,gold rings women,nature inspired","30.77%","92","4.80","None","4.00 days","3 days","5 days","No","02 Kas, 2022","1915","Physical","1040","No","No","Yes","10","Yes",
"Starry Night Couples Ring Set- His and Hers Night Court Wedding Bands- 14K Yellow Gold Vermeil/ Black Tungsten Matching Unique Promise Rings","7","84","$1719","$20580","68","$245.00","Jewelry","Aquamarise","0.0","NaN","0.25%","Shop owner","Made to Order","34181","Yes","https://www.etsy.com/listing/1784636919/starry-night-couples-ring-set-his-and","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,statement rings,14k gold rings women,starry night ring,cosmic matching ring,night court ring set","30.95%","26","4.90","None","4.00 days","3 days","5 days","No","27 A%u011Fu, 2024","2425","Physical","377","No","No","Yes","8","Yes",
"Green Moss Agate Couples Ring Set- His and Hers Nature Wedding Band 14K Rose Gold Vermeil/ Tungsten Carbide Matching Unique Promise Rings","0","3","$63","$675","74","$225.00","Jewelry","Aquamarise","0.0","NaN","0.05%","Shop owner","Made to Order","6116","Yes","https://www.etsy.com/listing/1804931979/green-moss-agate-couples-ring-set-his","13","Matching ring set,moss agate ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,rose gold ring women,spring court rings,hexagon moss agate,nature inspired ring","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","04 Eki, 2024","522","Physical","338","No","No","Yes","8","Yes",
"Black Onyx & Meteorite Gold Leaf Couples Ring- His and Hers Wedding Band- Gold Ring Set- Matching Nature Couples Unique Vintage Promise Ring","7","178","$1675","$40050","63","$225.00","Jewelry","Aquamarise","0.0","NaN","0.43%","Shop owner","Made to Order","41093","Yes","https://www.etsy.com/listing/1558693509/black-onyx-meteorite-gold-leaf-couples","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,black mens ring,woman gold ring,black and gold ring,black diamond ring,Custom Ring for Her","30.90%","55","4.90","None","4.00 days","3 days","5 days","No","03 Eyl, 2023","2454","Physical","736","No","No","Yes","9","Yes",
"Maeve Vintage Moonstone Ring- 925 Sterling Silver Fairy Engagement Ring- Unique Promise Ring- June Birthstone- Anniversary Gift For Her","0","3","$29","$267","53","$89.00","Jewelry","Aquamarise","0.0","NaN","0.14%","Shop owner","Made to Order","2101","Yes","https://www.etsy.com/listing/1827669745/maeve-vintage-moonstone-ring-925","13","Anniversary Gift,GIFTS FOR HER,PROMISE RING FOR HER,Custom Ring for Her,Her Engagement Ring,Statement Ring,silver rings women,fairy core aesthetic,nature inspired ring,non traditional ring,oval moonstone ring,rainbow moonstone,June birthstone","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","18 Kas, 2024","225","Physical","294","No","No","Yes","5","Yes",
"Green Moss Agate Men's Wedding Band- Natural Crushed Agate Tungsten 6MM Earthy Wedding Band Comfort Fit Ring- Anniversary Gift For Him","0","1","$52","$125","42","$125.00","Jewelry","Aquamarise","0.0","NaN","1.09%","Shop owner","Made to Order","92","Yes","https://www.etsy.com/listing/4317905026/green-moss-agate-mens-wedding-band","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,gifts for him,natural agate ring,moss agate ring mens,6mm wedding band,mens moss agate band,rustic mens ring,earthy wedding band,agate inlay ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","09 Haz, 2025","7","Physical","91","No","No","Yes","3","Yes",
"Skye Kite Green Moss Agate Ring- Sterling Silver Ring Natural Agate Engagement Ring- Promise Ring- Green Gemstone- Anniversary Gift For Her","47","2132","$5380","$245180","74","$115.00","Jewelry","Aquamarise","0.0","NaN","0.68%","Shop owner","Made to Order","315421","Yes","https://www.etsy.com/listing/1126359073/skye-kite-green-moss-agate-ring-sterling","13","green moss agate,engagement ring,stacking ring set,kite ring set,Dainty promise ring,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,PROMISE RING FOR HER,spring court ring,nature inspired ring,fairy core rings,non traditional ring","30.82%","657","4.90","None","4.00 days","3 days","5 days","No","23 Kas, 2021","19850","Physical","1385","No","No","Yes","8","Yes",
"Vintage Morganite Ring Set- 14K Rose Gold Vermeil Peachy Pink Morganite Engagement Ring For Women- Promise Ring Anniversary Gift For Her","6","432","$506","$38448","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.47%","Shop owner","Made to Order","92624","Yes","https://www.etsy.com/listing/695713786/vintage-morganite-ring-set-14k-rose-gold","13","rose god ring set,birthday gift,pink Morganite ring,peachy pink stone,STATEMENT RING,diamond wedding band,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,EVERYDAY JEWELRY,CRYSTAL JEWELRY,GIFTS FOR MOM,GIFT FOR WIFE","30.79%","133","4.90","None","4.00 days","3 days","5 days","No","28 May, 2019","5645","Physical","2295","No","No","Yes","6","Yes",
